item_id,group_id,name,variant_value,variant,variant_value2,variant2
7603,7591,WOOD ECO WS 103,103,WOOD ECO COLOR,,
7604,7591,WOOD ECO WS 104,104,WOOD ECO COLOR,,
7605,7591,WOOD ECO WS 105,105,WOOD ECO COLOR,,
7606,7591,WOOD ECO WS 106,106,WOOD ECO COLOR,,
7592,7591,WOOD ECO WS 107,107,WOOD ECO COLOR,,
7593,7591,WOOD ECO WS 108,108,WOOD ECO COLOR,,
7594,7591,WOOD ECO WS 109,109,WOOD ECO COLOR,,
7595,7591,WOOD ECO WS 110,110,WOOD ECO COLOR,,
7596,7591,WOOD ECO WS 111,111,WOOD ECO COLOR,,
7597,7591,WOOD ECO WS 112,112,WOOD ECO COLOR,,
7685,7591,WOOD ECO WS 113,113,WOOD ECO COLOR,,
7598,7591,WOOD ECO WS 114,114,WOOD ECO COLOR,,
7599,7591,WOOD ECO WS CLEAR GLOSS,CLEAR GLOSS,WOOD ECO COLOR,,
7600,7591,WOOD ECO WS CLEAR MATT,CLEAR MATT,WOOD ECO COLOR,,
7731,7710,CT GLN DECOLITH SW,SW,DECOLITH COLOR,,
7732,7710,CT GLN DECOLITH SWS,SWS,DECOLITH COLOR,,
7740,7711,CT PAIL DECOLITH SW,SW,DECOLITH COLOR,,
7741,7711,CT PAIL DECOLITH SWS,SWS,DECOLITH COLOR,,
7758,7712,CT GLN DECOPLUS SW,SW,DECOPLUS COLOR,,
7759,7712,CT GLN DECOPLUS SWS,SWS,DECOPLUS COLOR,,
7742,7713,CT PAIL DECOPLUS SW,SW,DECOPLUS COLOR,,
7743,7713,CT PAIL DECOPLUS SWS,SWS,DECOPLUS COLOR,,
7801,7792,CK KG ZINCTIUM 116,116,ZINCTIUM COLOR,,
8132,7792,CK KG ZINCTIUM 144M,144M,ZINCTIUM COLOR,,
8180,7792,CK KG ZINCTIUM 150M,150M,ZINCTIUM COLOR,,
8055,7792,CK KG ZINCTIUM 152,152,ZINCTIUM COLOR,,
8133,7792,CK KG ZINCTIUM 154M,154M,ZINCTIUM COLOR,,
8179,7792,CK KG ZINCTIUM 165M,165M,ZINCTIUM COLOR,,
7798,7792,CK KG ZINCTIUM 180,180,ZINCTIUM COLOR,,
7797,7792,CK KG ZINCTIUM 180M,180M,ZINCTIUM COLOR,,
8199,7792,CK KG ZINCTIUM 181,181,ZINCTIUM COLOR,,
8034,7792,CK KG ZINCTIUM 201,201,ZINCTIUM COLOR,,
7956,7792,CK KG ZINCTIUM 2023,2023,ZINCTIUM COLOR,,
8198,7792,CK KG ZINCTIUM 2029,2029,ZINCTIUM COLOR,,
7800,7792,CK KG ZINCTIUM 2037,2037,ZINCTIUM COLOR,,
7799,7792,CK KG ZINCTIUM 2037M,2037M,ZINCTIUM COLOR,,
8177,7792,CK KG ZINCTIUM 2038,2038,ZINCTIUM COLOR,,
8137,7792,CK KG ZINCTIUM 225,225,ZINCTIUM COLOR,,
7958,7792,CK KG ZINCTIUM 234,234,ZINCTIUM COLOR,,
7957,7792,CK KG ZINCTIUM 248,248,ZINCTIUM COLOR,,
7959,7792,CK KG ZINCTIUM 273,273,ZINCTIUM COLOR,,
8059,7792,CK KG ZINCTIUM 288,288,ZINCTIUM COLOR,,
8136,7792,CK KG ZINCTIUM 290,290,ZINCTIUM COLOR,,
8173,7792,CK KG ZINCTIUM 304,304,ZINCTIUM COLOR,,
8035,7792,CK KG ZINCTIUM 311,311,ZINCTIUM COLOR,,
7911,7792,CK KG ZINCTIUM 321,321,ZINCTIUM COLOR,,
8127,7792,CK KG ZINCTIUM 345,345,ZINCTIUM COLOR,,
7910,7792,CK KG ZINCTIUM 3476,3476,ZINCTIUM COLOR,,
8033,7792,CK KG ZINCTIUM 359,359,ZINCTIUM COLOR,,
8058,7792,CK KG ZINCTIUM 360,360,ZINCTIUM COLOR,,
8176,7792,CK KG ZINCTIUM 367,367,ZINCTIUM COLOR,,
7919,7792,CK KG ZINCTIUM 377,377,ZINCTIUM COLOR,,
7918,7792,CK KG ZINCTIUM 382,382,ZINCTIUM COLOR,,
8021,7792,CK KG ZINCTIUM 383,383,ZINCTIUM COLOR,,
8128,7792,CK KG ZINCTIUM 404,404,ZINCTIUM COLOR,,
8129,7792,CK KG ZINCTIUM 412,412,ZINCTIUM COLOR,,
8130,7792,CK KG ZINCTIUM 437,437,ZINCTIUM COLOR,,
7920,7792,CK KG ZINCTIUM 448,448,ZINCTIUM COLOR,,
8139,7792,CK KG ZINCTIUM 45,45,ZINCTIUM COLOR,,
8057,7792,CK KG ZINCTIUM 456,456,ZINCTIUM COLOR,,
7921,7792,CK KG ZINCTIUM 467,467,ZINCTIUM COLOR,,
8171,7792,CK KG ZINCTIUM 4758,4758,ZINCTIUM COLOR,,
7922,7792,CK KG ZINCTIUM 480,480,ZINCTIUM COLOR,,
8056,7792,CK KG ZINCTIUM 500,500,ZINCTIUM COLOR,,
8175,7792,CK KG ZINCTIUM 519,519,ZINCTIUM COLOR,,
8174,7792,CK KG ZINCTIUM 553,553,ZINCTIUM COLOR,,
8100,7792,CK KG ZINCTIUM 560,560,ZINCTIUM COLOR,,
7916,7792,CK KG ZINCTIUM 567,567,ZINCTIUM COLOR,,
8138,7792,CK KG ZINCTIUM 580,580,ZINCTIUM COLOR,,
8101,7792,CK KG ZINCTIUM 582,582,ZINCTIUM COLOR,,
8131,7792,CK KG ZINCTIUM 583,583,ZINCTIUM COLOR,,
8178,7792,CK KG ZINCTIUM 584,584,ZINCTIUM COLOR,,
7917,7792,CK KG ZINCTIUM 613,613,ZINCTIUM COLOR,,
7912,7792,CK KG ZINCTIUM 628,628,ZINCTIUM COLOR,,
7915,7792,CK KG ZINCTIUM 633,633,ZINCTIUM COLOR,,
7804,7792,CK KG ZINCTIUM 656,656,ZINCTIUM COLOR,,
7913,7792,CK KG ZINCTIUM 673,673,ZINCTIUM COLOR,,
8134,7792,CK KG ZINCTIUM 678M,678M,ZINCTIUM COLOR,,
7803,7792,CK KG ZINCTIUM 680,680,ZINCTIUM COLOR,,
7914,7792,CK KG ZINCTIUM 681,681,ZINCTIUM COLOR,,
8020,7792,CK KG ZINCTIUM 684,684,ZINCTIUM COLOR,,
8140,7792,CK KG ZINCTIUM 695,695,ZINCTIUM COLOR,,
8102,7792,CK KG ZINCTIUM 705M,705M,ZINCTIUM COLOR,,
7802,7792,CK KG ZINCTIUM 709,709,ZINCTIUM COLOR,,
8143,7792,CK KG ZINCTIUM 727,727,ZINCTIUM COLOR,,
7925,7792,CK KG ZINCTIUM 738,738,ZINCTIUM COLOR,,
8141,7792,CK KG ZINCTIUM 74,74,ZINCTIUM COLOR,,
7924,7792,CK KG ZINCTIUM 745,745,ZINCTIUM COLOR,,
7923,7792,CK KG ZINCTIUM 753,753,ZINCTIUM COLOR,,
8181,7792,CK KG ZINCTIUM 755M,755M,ZINCTIUM COLOR,,
7978,7792,CK KG ZINCTIUM 780,780,ZINCTIUM COLOR,,
8142,7792,CK KG ZINCTIUM 781,781,ZINCTIUM COLOR,,
8135,7792,CK KG ZINCTIUM 795M,795M,ZINCTIUM COLOR,,
8182,7792,CK KG ZINCTIUM 827M,827M,ZINCTIUM COLOR,,
7794,7792,CK KG ZINCTIUM 880,880,ZINCTIUM COLOR,,
7793,7792,CK KG ZINCTIUM 880M,880M,ZINCTIUM COLOR,,
8172,7792,CK KG ZINCTIUM 98,98,ZINCTIUM COLOR,,
7880,7792,CK KG ZINCTIUM ZINCHROMATE GREEN 9711,ZINCHROMATE GREEN 9711,ZINCTIUM COLOR,,
8037,8036,CT GLN PRODIGIO 6000,6000,PRODIGIO COLOR,,
8635,8036,CT GLN PRODIGIO 6001,6001,PRODIGIO COLOR,,
8631,8036,CT GLN PRODIGIO 6003,6003,PRODIGIO COLOR,,
8617,8036,CT GLN PRODIGIO 6004,6004,PRODIGIO COLOR,,
8618,8036,CT GLN PRODIGIO 6005,6005,PRODIGIO COLOR,,
8660,8036,CT GLN PRODIGIO 6006,6006,PRODIGIO COLOR,,
8630,8036,CT GLN PRODIGIO 6007,6007,PRODIGIO COLOR,,
8621,8036,CT GLN PRODIGIO 6008,6008,PRODIGIO COLOR,,
8661,8036,CT GLN PRODIGIO 6009,6009,PRODIGIO COLOR,,
8634,8036,CT GLN PRODIGIO 6011,6011,PRODIGIO COLOR,,
8622,8036,CT GLN PRODIGIO 6012,6012,PRODIGIO COLOR,,
8623,8036,CT GLN PRODIGIO 6013,6013,PRODIGIO COLOR,,
8636,8036,CT GLN PRODIGIO 6014,6014,PRODIGIO COLOR,,
8624,8036,CT GLN PRODIGIO 6015,6015,PRODIGIO COLOR,,
8613,8036,CT GLN PRODIGIO 6016,6016,PRODIGIO COLOR,,
8615,8036,CT GLN PRODIGIO 6017,6017,PRODIGIO COLOR,,
8626,8036,CT GLN PRODIGIO 6018,6018,PRODIGIO COLOR,,
8665,8036,CT GLN PRODIGIO 6020,6020,PRODIGIO COLOR,,
8619,8036,CT GLN PRODIGIO 6022,6022,PRODIGIO COLOR,,
8627,8036,CT GLN PRODIGIO 6023,6023,PRODIGIO COLOR,,
8672,8036,CT GLN PRODIGIO 6024,6024,PRODIGIO COLOR,,
8633,8036,CT GLN PRODIGIO 6025,6025,PRODIGIO COLOR,,
8628,8036,CT GLN PRODIGIO 6026,6026,PRODIGIO COLOR,,
8616,8036,CT GLN PRODIGIO 6027,6027,PRODIGIO COLOR,,
8614,8036,CT GLN PRODIGIO 6028,6028,PRODIGIO COLOR,,
8632,8036,CT GLN PRODIGIO 6029,6029,PRODIGIO COLOR,,
8662,8036,CT GLN PRODIGIO 6034,6034,PRODIGIO COLOR,,
8663,8036,CT GLN PRODIGIO 6035,6035,PRODIGIO COLOR,,
8654,8036,CT GLN PRODIGIO 6037,6037,PRODIGIO COLOR,,
8612,8036,CT GLN PRODIGIO 6038,6038,PRODIGIO COLOR,,
8625,8036,CT GLN PRODIGIO 6039,6039,PRODIGIO COLOR,,
8629,8036,CT GLN PRODIGIO 6040,6040,PRODIGIO COLOR,,
8664,8036,CT GLN PRODIGIO 6046,6046,PRODIGIO COLOR,,
8039,8038,CT PAIL PRODIGIO 6000,6000,PRODIGIO COLOR,,
8644,8610,CT GLN PRODIGIO 6010 SPC,6010 SPC,PRODIGIO COLOR,,
8637,8610,CT GLN PRODIGIO 6019 SPC,6019 SPC,PRODIGIO COLOR,,
8673,8610,CT GLN PRODIGIO 6021 SPC,6021 SPC,PRODIGIO COLOR,,
8674,8610,CT GLN PRODIGIO 6030 SPC,6030 SPC,PRODIGIO COLOR,,
8666,8610,CT GLN PRODIGIO 6031 SPC,6031 SPC,PRODIGIO COLOR,,
8638,8610,CT GLN PRODIGIO 6032 SPC,6032 SPC,PRODIGIO COLOR,,
8641,8610,CT GLN PRODIGIO 6033 SPC,6033 SPC,PRODIGIO COLOR,,
8642,8610,CT GLN PRODIGIO 6041 SPC,6041 SPC,PRODIGIO COLOR,,
8639,8610,CT GLN PRODIGIO 6042 SPC,6042 SPC,PRODIGIO COLOR,,
8611,8610,CT GLN PRODIGIO 6043 SPC,6043 SPC,PRODIGIO COLOR,,
8643,8610,CT GLN PRODIGIO 6045 SPC,6045 SPC,PRODIGIO COLOR,,
8640,8610,CT GLN PRODIGIO 6047 SPC,6047 SPC,PRODIGIO COLOR,,
5463,9054,BASE CT GLN DULUX WS PRO BASE A,BASE A,PAINT BASE,,
5464,9054,BASE CT GLN DULUX WS PRO BASE B,BASE B,PAINT BASE,,
5465,9054,BASE CT GLN DULUX WS PRO BASE C,BASE C,PAINT BASE,,
5466,9054,BASE CT GLN DULUX WS PRO BASE D,BASE D,PAINT BASE,,
9161,9160,BASE CT GLN LENKOTE AQUAMATT BASE A,BASE A,PAINT BASE,,
9162,9160,BASE CT GLN LENKOTE AQUAMATT BASE B,BASE B,PAINT BASE,,
9163,9160,BASE CT GLN LENKOTE AQUAMATT BASE C,BASE C,PAINT BASE,,
7384,9556,BASE CT GLN DULUX EASY CLEAN BASE A,BASE A,PAINT BASE,,
7691,9556,BASE CT GLN DULUX EASY CLEAN BASE B,BASE B,PAINT BASE,,
7692,9556,BASE CT GLN DULUX EASY CLEAN BASE C,BASE C,PAINT BASE,,
7693,9556,BASE CT GLN DULUX EASY CLEAN BASE D,BASE D,PAINT BASE,,
8620,9557,BASE CT PAIL DULUX EASY CLEAN BASE A,BASE A,PAINT BASE,,
10193,9557,BASE CT PAIL DULUX EASY CLEAN BASE B,BASE B,PAINT BASE,,
9846,9841,BASE CT KG VINILEX TINTING BASE A,BASE A,PAINT BASE,,
9845,9841,BASE CT KG VINILEX TINTING BASE D,BASE D,PAINT BASE,,
9844,9841,BASE CT KG VINILEX TINTING BASE P,BASE P,PAINT BASE,,
9847,9841,BASE CT KG VINILEX TINTING BASE T,BASE T,PAINT BASE,,
1435,9842,BASE CT GLN VINILEX TINTING BASE A,BASE A,PAINT BASE,,
1438,9842,BASE CT GLN VINILEX TINTING BASE D,BASE D,PAINT BASE,,
1429,9842,BASE CT GLN VINILEX TINTING BASE P,BASE P,PAINT BASE,,
1428,9842,BASE CT GLN VINILEX TINTING BASE T,BASE T,PAINT BASE,,
1431,9843,BASE CT PAIL VINILEX TINTING BASE A,BASE A,PAINT BASE,,
1440,9843,BASE CT PAIL VINILEX TINTING BASE D,BASE D,PAINT BASE,,
1424,9843,BASE CT PAIL VINILEX TINTING BASE P,BASE P,PAINT BASE,,
1426,9843,BASE CT PAIL VINILEX TINTING BASE T,BASE T,PAINT BASE,,
1430,9848,BASE CT KG NIPPON WBOND BASE A,BASE A,PAINT BASE,,
1437,9848,BASE CT KG NIPPON WBOND BASE D,BASE D,PAINT BASE,,
1434,9848,BASE CT KG NIPPON WBOND BASE P,BASE P,PAINT BASE,,
1427,9848,BASE CT KG NIPPON WBOND BASE T,BASE T,PAINT BASE,,
2909,9849,BASE CT GLN NIPPON WBOND BASE A,BASE A,PAINT BASE,,
2911,9849,BASE CT GLN NIPPON WBOND BASE D,BASE D,PAINT BASE,,
1433,9849,BASE CT GLN NIPPON WBOND BASE P,BASE P,PAINT BASE,,
2910,9849,BASE CT GLN NIPPON WBOND BASE T,BASE T,PAINT BASE,,
3329,9850,BASE CT PAIL NIPPON WBOND BASE A,BASE A,PAINT BASE,,
4666,9850,BASE CT PAIL NIPPON WBOND BASE D,BASE D,PAINT BASE,,
2912,9850,BASE CT PAIL NIPPON WBOND BASE P,BASE P,PAINT BASE,,
3700,9850,BASE CT PAIL NIPPON WBOND BASE T,BASE T,PAINT BASE,,
4669,9851,BASE CT KG NIPPON FLAWLESS BASE A,BASE A,PAINT BASE,,
4668,9851,BASE CT KG NIPPON FLAWLESS BASE D,BASE D,PAINT BASE,,
4667,9851,BASE CT KG NIPPON FLAWLESS BASE P,BASE P,PAINT BASE,,
6508,9851,BASE CT KG NIPPON FLAWLESS BASE T,BASE T,PAINT BASE,,
6514,9852,BASE CT GLN NIPPON FLAWLESS BASE A,BASE A,PAINT BASE,,
6538,9852,BASE CT GLN NIPPON FLAWLESS BASE D,BASE D,PAINT BASE,,
6506,9852,BASE CT GLN NIPPON FLAWLESS BASE P,BASE P,PAINT BASE,,
6505,9852,BASE CT GLN NIPPON FLAWLESS BASE T,BASE T,PAINT BASE,,
6534,9853,BASE CT PAIL NIPPON FLAWLESS BASE A,BASE A,PAINT BASE,,
6529,9853,BASE CT PAIL NIPPON FLAWLESS BASE D,BASE D,PAINT BASE,,
6516,9853,BASE CT PAIL NIPPON FLAWLESS BASE P,BASE P,PAINT BASE,,
6535,9853,BASE CT PAIL NIPPON FLAWLESS BASE T,BASE T,PAINT BASE,,
6520,9857,BASE CT KG NIPPON SPOTLESS BASE A,BASE A,PAINT BASE,,
6509,9857,BASE CT KG NIPPON SPOTLESS BASE D,BASE D,PAINT BASE,,
6512,9857,BASE CT KG NIPPON SPOTLESS BASE P,BASE P,PAINT BASE,,
6510,9857,BASE CT KG NIPPON SPOTLESS BASE T,BASE T,PAINT BASE,,
6546,9858,BASE CT GLN NIPPON SPOTLESS BASE A,BASE A,PAINT BASE,,
6517,9858,BASE CT GLN NIPPON SPOTLESS BASE D,BASE D,PAINT BASE,,
6547,9858,BASE CT GLN NIPPON SPOTLESS BASE P,BASE P,PAINT BASE,,
6518,9858,BASE CT GLN NIPPON SPOTLESS BASE T,BASE T,PAINT BASE,,
6530,9859,BASE CT PAIL NIPPON SPOTLESS BASE A,BASE A,PAINT BASE,,
6524,9859,BASE CT PAIL NIPPON SPOTLESS BASE D,BASE D,PAINT BASE,,
6531,9859,BASE CT PAIL NIPPON SPOTLESS BASE P,BASE P,PAINT BASE,,
6526,9859,BASE CT PAIL NIPPON SPOTLESS BASE T,BASE T,PAINT BASE,,
5266,9860,BASE CK KG BEE BRAND BASE A,BASE A,PAINT BASE,,
5199,9860,BASE CK KG BEE BRAND BASE D,BASE D,PAINT BASE,,
6543,9860,BASE CK KG BEE BRAND BASE P,BASE P,PAINT BASE,,
5213,9860,BASE CK KG BEE BRAND BASE T,BASE T,PAINT BASE,,
5267,9861,BASE CT KG MATEX GOLD BASE A,BASE A,PAINT BASE,,
5245,9861,BASE CT KG MATEX GOLD BASE D,BASE D,PAINT BASE,,
5214,9861,BASE CT KG MATEX GOLD BASE P,BASE P,PAINT BASE,,
5187,9861,BASE CT KG MATEX GOLD BASE T,BASE T,PAINT BASE,,
5190,9862,BASE CT GLN MATEX GOLD BASE A,BASE A,PAINT BASE,,
5222,9862,BASE CT GLN MATEX GOLD BASE D,BASE D,PAINT BASE,,
5188,9862,BASE CT GLN MATEX GOLD BASE P,BASE P,PAINT BASE,,
5219,9862,BASE CT GLN MATEX GOLD BASE T,BASE T,PAINT BASE,,
5269,9863,BASE CT PAIL MATEX GOLD BASE A,BASE A,PAINT BASE,,
5202,9863,BASE CT PAIL MATEX GOLD BASE D,BASE D,PAINT BASE,,
5231,9863,BASE CT PAIL MATEX GOLD BASE P,BASE P,PAINT BASE,,
5203,9863,BASE CT PAIL MATEX GOLD BASE T,BASE T,PAINT BASE,,
5056,10671,KLOSET JONGKOK MADA BIRU,BIRU,CLOSET COLOR,,
5326,10671,KLOSET JONGKOK MADA HIJAU,HIJAU,CLOSET COLOR,,
5370,10671,KLOSET JONGKOK MADA PINK,PINK,CLOSET COLOR,,
5057,10671,KLOSET JONGKOK MADA PUTIH,PUTIH,CLOSET COLOR,,
157,10672,BAK MANDI SUDUT 200LT BIRU,BIRU,GENERIC COLOR,,
6081,10672,BAK MANDI SUDUT 200LT PINK,PINK,GENERIC COLOR,,
158,10672,BAK MANDI SUDUT 200LT PUTIH,PUTIH,GENERIC COLOR,,
8981,10678,HAMPLAS METER TAIYO 180,180,SANDPAPER GRIT,,
8236,10678,HAMPLAS METER TAIYO 240,240,SANDPAPER GRIT,,
8909,10678,HAMPLAS METER TAIYO 260,260,SANDPAPER GRIT,,
8590,10678,HAMPLAS METER TAIYO 60,60,SANDPAPER GRIT,,
8983,10678,HAMPLAS METER TAIYO 80,80,SANDPAPER GRIT,,
3832,10681,WTP KG AM110 HITAM,HITAM,AM110 COLOR,,
4320,10681,WTP KG AM110 PUTIH,PUTIH,AM110 COLOR,,
3579,10681,WTP KG AM110 SILVER GREY,SILVER GREY,AM110 COLOR,,
4782,10681,WTP KG AM110 TRANSPARAN,TRANSPARAN,AM110 COLOR,,
6536,10682,BASE CK KG BODELAC BASE A,BASE A,PAINT BASE,,
6541,10682,BASE CK KG BODELAC BASE D,BASE D,PAINT BASE,,
6507,10682,BASE CK KG BODELAC BASE P,BASE P,PAINT BASE,,
6511,10682,BASE CK KG BODELAC BASE T,BASE T,PAINT BASE,,
5491,10683,BASE CT PAIL DULUX WS PRO BASE A,BASE A,PAINT BASE,,
5492,10683,BASE CT PAIL DULUX WS PRO BASE B,BASE B,PAINT BASE,,
5493,10683,BASE CT PAIL DULUX WS PRO BASE C,BASE C,PAINT BASE,,
5494,10683,BASE CT PAIL DULUX WS PRO BASE D,BASE D,PAINT BASE,,
6474,10684,BASE CT PAIL CATYLAC EXT BASE A,BASE A,PAINT BASE,,
6475,10684,BASE CT PAIL CATYLAC EXT BASE B,BASE B,PAINT BASE,,
7753,10685,BASE CT GLN DULUX AMBIANCE BASE A,BASE A,PAINT BASE,,
7761,10685,BASE CT GLN DULUX AMBIANCE BASE B,BASE B,PAINT BASE,,
7748,10685,BASE CT GLN DULUX AMBIANCE BASE C,BASE C,PAINT BASE,,
7756,10685,BASE CT GLN DULUX AMBIANCE BASE D,BASE D,PAINT BASE,,
8671,10686,BASE CT GLN DULUX POWERFLEX BASE A,BASE A,PAINT BASE,,
8434,10686,BASE CT GLN DULUX POWERFLEX BASE B,BASE B,PAINT BASE,,
5200,10686,BASE CT GLN DULUX POWERFLEX BASE C,BASE C,PAINT BASE,,
5247,10686,BASE CT GLN DULUX POWERFLEX BASE D,BASE D,PAINT BASE,,
1425,10687,BASE CT GLN NIPPON WBOND SOLAREFLECT BASE A,BASE A,PAINT BASE,,
7850,10687,BASE CT GLN NIPPON WBOND SOLAREFLECT BASE D,BASE D,PAINT BASE,,
7843,10687,BASE CT GLN NIPPON WBOND SOLAREFLECT BASE P,BASE P,PAINT BASE,,
8374,10687,BASE CT GLN NIPPON WBOND SOLAREFLECT BASE T,BASE T,PAINT BASE,,
6495,10689,BASE CT GLN CATYLAC EXT BASE A,BASE A,PAINT BASE,,
6496,10689,BASE CT GLN CATYLAC EXT BASE B,BASE B,PAINT BASE,,
6497,10689,BASE CT GLN CATYLAC EXT BASE C,BASE C,PAINT BASE,,
6498,10689,BASE CT GLN CATYLAC EXT BASE D,BASE D,PAINT BASE,,
9171,10690,BASE CT PAIL LENKOTE AQUAMATT BASE A,BASE A,PAINT BASE,,
9172,10690,BASE CT PAIL LENKOTE AQUAMATT BASE B,BASE B,PAINT BASE,,
9173,10690,BASE CT PAIL LENKOTE AQUAMATT BASE C,BASE C,PAINT BASE,,
6038,10708,CS AUTOLUX SCOTCH LIGHT BLACK,SCOTCH LIGHT BLACK,AUTOLUX COLOR,,
14,10708,CS AUTOLUX SCOTCH LIGHT BLUE,SCOTCH LIGHT BLUE,AUTOLUX COLOR,,
2167,10708,CS AUTOLUX SCOTCH LIGHT CLEAR,SCOTCH LIGHT CLEAR,AUTOLUX COLOR,,
2166,10708,CS AUTOLUX SCOTCH LIGHT GREEN,SCOTCH LIGHT GREEN,AUTOLUX COLOR,,
15,10708,CS AUTOLUX SCOTCH LIGHT ORANGE,SCOTCH LIGHT ORANGE,AUTOLUX COLOR,,
2165,10708,CS AUTOLUX SCOTCH LIGHT PINK,SCOTCH LIGHT PINK,AUTOLUX COLOR,,
2164,10708,CS AUTOLUX SCOTCH LIGHT RED,SCOTCH LIGHT RED,AUTOLUX COLOR,,
6074,10708,CS AUTOLUX SCOTCH LIGHT SILVER,SCOTCH LIGHT SILVER,AUTOLUX COLOR,,
18,10708,CS AUTOLUX SCOTCH LIGHT VIOLET 1,SCOTCH LIGHT VIOLET 1,AUTOLUX COLOR,,
17,10708,CS AUTOLUX SCOTCH LIGHT WHITE,SCOTCH LIGHT WHITE,AUTOLUX COLOR,,
16,10708,CS AUTOLUX SCOTCH LIGHT YELLOW,SCOTCH LIGHT YELLOW,AUTOLUX COLOR,,